question,choices,answer,subject,llm,prompt,llm_answer,accuracy
Àwọn ònkà ilà ìró àti ìbú ààyè kan jẹ́ àpẹẹrẹ ,"['ẹkùn tó létò.', 'ẹkùn tó ń ṣiṣẹ́.', 'ààyè kíkún.', 'ajẹmọ́ ààyè.']",C,high_school_geography,"[TextBlock(text='A) ẹkùn tó létò', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwọn ònkà ilà ìró àti ìbú ààyè kan jẹ́ àpẹẹrẹ \n A)ẹkùn tó létò. B)ẹkùn tó ń ṣiṣẹ́. C)ààyè kíkún. D)ajẹmọ́ ààyè.'}]}]",A,0
Àjọṣepọ̀ àtinúwá orílẹ̀-ède mẹ́ta tàbí jù bẹ́ẹ̀ lọ tí wọ́n ṣetán láti fi òdiwọn díẹ̀ sílẹ̀ òmìnira wọn ni à ń pè ní ,"['ìfẹ́ orílẹ̀-èdè.', 'pínpín agbára.', 'àjọṣepọ̀ àwọn orílẹ̀-èdè.', 'àjọṣepọ̀ orílẹ̀-èdè méjì.']",C,high_school_geography,"[TextBlock(text='C) àjọṣepọ̀ àwọn orílẹ̀-èdè', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àjọṣepọ̀ àtinúwá orílẹ̀-ède mẹ́ta tàbí jù bẹ́ẹ̀ lọ tí wọ́n ṣetán láti fi òdiwọn díẹ̀ sílẹ̀ òmìnira wọn ni à ń pè ní \n A)ìfẹ́ orílẹ̀-èdè. B)pínpín agbára. C)àjọṣepọ̀ àwọn orílẹ̀-èdè. D)àjọṣepọ̀ orílẹ̀-èdè méjì.'}]}]",C,1
Kókó pàtàkì tí Thomas Malthus ṣe kùnà láti mọ̀ nínú tíọ́rì ònkà ènìyàn rẹ̀ ni ,"['ònkà ènìyàn ní gbèdéke pẹ̀lú ọ̀nà ìpèsè fúnra ẹni.', 'gbogbo ònkà ènìyàn ni wọ́n ní ẹ̀bùn láti ṣe àfikún ju iye àfikún gangan lọ.', 'ogun àti ìyàn ń kóbá ìkápá bíbí sí i àwọn ènìyàn.', 'ìṣesí ìmọ̀ ẹ̀rọ láti ṣe gbé ìkápá gbígbé ilẹ̀ sókè. ']",D,high_school_geography,"[TextBlock(text='D) ìṣesí ìmọ̀ ẹ̀rọ láti ṣe gbé ìkápá gbígbé ilẹ̀ sókè.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kókó pàtàkì tí Thomas Malthus ṣe kùnà láti mọ̀ nínú tíọ́rì ònkà ènìyàn rẹ̀ ni \n A)ònkà ènìyàn ní gbèdéke pẹ̀lú ọ̀nà ìpèsè fúnra ẹni. B)gbogbo ònkà ènìyàn ni wọ́n ní ẹ̀bùn láti ṣe àfikún ju iye àfikún gangan lọ. C)ogun àti ìyàn ń kóbá ìkápá bíbí sí i àwọn ènìyàn. D)ìṣesí ìmọ̀ ẹ̀rọ láti ṣe gbé ìkápá gbígbé ilẹ̀ sókè. '}]}]",D,1
Àpapọ̀ ẹ̀sìn méjì wo ni wọ́n jọ jẹ́ ẹ̀sìn àgbáyé?,"['Islam àti Judaism', 'Judaism àti Buddhism', 'Hinduism àti Buddhism', 'Christianity àti Buddhism']",D,high_school_geography,"[TextBlock(text='A) Islam àti Judaism', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àpapọ̀ ẹ̀sìn méjì wo ni wọ́n jọ jẹ́ ẹ̀sìn àgbáyé?\n A)Islam àti Judaism B)Judaism àti Buddhism C)Hinduism àti Buddhism D)Christianity àti Buddhism'}]}]",A,0
Àwòṣe ìlú wo ló sọ pé àwọn agbègbè ilégbèé tí owó ilé rẹ̀ pọ̀ máa ń ní ìdàgbàsókè síta láti àárín gbùngbùn ìlú kọjá ní àwọn òpópónà pàtàkì tí àwọn olùgbé tí owó ilé wọn kéré sì máa gbàkóso tẹ̀léra? ,"['Àwòṣe ìgbèríko ìyíká ', 'Àwòṣe ààyè àárín gbùngbùn ', 'Àwòṣe ibùgbé ìlú ', 'Àwòṣe ẹ̀ka']",D,high_school_geography,"[TextBlock(text='A) Àwòṣe ìgbèríko ìyíká', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwòṣe ìlú wo ló sọ pé àwọn agbègbè ilégbèé tí owó ilé rẹ̀ pọ̀ máa ń ní ìdàgbàsókè síta láti àárín gbùngbùn ìlú kọjá ní àwọn òpópónà pàtàkì tí àwọn olùgbé tí owó ilé wọn kéré sì máa gbàkóso tẹ̀léra? \n A)Àwòṣe ìgbèríko ìyíká  B)Àwòṣe ààyè àárín gbùngbùn  C)Àwòṣe ibùgbé ìlú  D)Àwòṣe ẹ̀ka'}]}]",A,0
"Nígbà tí orílẹ̀-èdè kan bá pa ẹ̀sin rẹ̀ pọ̀ mọ́ ìjọba rẹ̀, wọ́n ń pè é ní ","['apàṣẹ wà a.', 'ìjọba ẹlẹ́sìn ', 'ìjọba alágbádá ', 'ìjọba ẹlẹ́ni kan.']",B,high_school_geography,"[TextBlock(text='B) ìjọba ẹlẹ́sìn', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nígbà tí orílẹ̀-èdè kan bá pa ẹ̀sin rẹ̀ pọ̀ mọ́ ìjọba rẹ̀, wọ́n ń pè é ní \n A)apàṣẹ wà a. B)ìjọba ẹlẹ́sìn  C)ìjọba alágbádá  D)ìjọba ẹlẹ́ni kan.'}]}]",B,1
Kínni olórí ẹ̀sìn tí wọ́n ń sìn ní Yúrópù? ,"['Christianity', 'Islam', 'Hinduism', 'Animism']",A,high_school_geography,"[TextBlock(text='A) Christianity', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kínni olórí ẹ̀sìn tí wọ́n ń sìn ní Yúrópù? \n A)Christianity B)Islam C)Hinduism D)Animism'}]}]",A,1
Ẹgbẹ́ wo ló ṣe àgbékalẹ̀ iyànjú ìṣòro àkọ́kọ́ tó ṣiṣẹ́ ní ilà oòrùn United States? ,"['French', 'British (English, Scotch-Irish, Welsh, Scottish)', 'Russian', 'Chinese']",B,high_school_geography,"[TextBlock(text='A) French\n\nThe French were the first to establish successful settlements in the eastern United States, particularly in areas like Maine and along the St. Lawrence River in the early 17th century.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ẹgbẹ́ wo ló ṣe àgbékalẹ̀ iyànjú ìṣòro àkọ́kọ́ tó ṣiṣẹ́ ní ilà oòrùn United States? \n A)French B)British (English C)Scotch-Irish D)Welsh'}]}]",A,0
"Ònkà ènìyàn oní pírámídì, tàbí oní àgbékalẹ̀ ojọ́ orí akọ-n-bábo, máa ń ṣàfihàn gbogbo àwọn àlàyé wọ̀nyìí nípa ònkà ènìyàn ní orílẹ̀-èdè kan ÀYÀFI ","['ìnáwó àwùjọ lọ́jọ́ iwájú nílò ònkà ènìyàn náà.', 'ipa ""ọ̀pọ̀ ọmọ"" lórí ònkà ènìyàn.', 'ipa ogun lórí ònkà ènìyàn.', 'àwòrán tó ń yára ṣàpèjúwe ẹ̀dá ènìyàn ní orílẹ̀-ède náà.']",B,high_school_geography,"[TextBlock(text='A) ìnáwó àwùjọ lọ́jọ́ iwájú nílò ònkà ènìyàn náà.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ònkà ènìyàn oní pírámídì, tàbí oní àgbékalẹ̀ ojọ́ orí akọ-n-bábo, máa ń ṣàfihàn gbogbo àwọn àlàyé wọ̀nyìí nípa ònkà ènìyàn ní orílẹ̀-èdè kan ÀYÀFI \n A)ìnáwó àwùjọ lọ́jọ́ iwájú nílò ònkà ènìyàn náà. B)ipa ""ọ̀pọ̀ ọmọ"" lórí ònkà ènìyàn. C)ipa ogun lórí ònkà ènìyàn. D)àwòrán tó ń yára ṣàpèjúwe ẹ̀dá ènìyàn ní orílẹ̀-ède náà.'}]}]",A,0
Rhine River jẹ́ àpẹẹrẹ irú ẹnu ààlà wo? ,"['Jiomẹ́tíríkì', 'Àtọwọ́dá', 'Àdáyébá ', 'Àṣẹ́kù']",C,high_school_geography,"[TextBlock(text='B) Àtọwọ́dá', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Rhine River jẹ́ àpẹẹrẹ irú ẹnu ààlà wo? \n A)Jiomẹ́tíríkì B)Àtọwọ́dá C)Àdáyébá  D)Àṣẹ́kù'}]}]",B,0
Irú ìṣesí ọrọ̀ ajé wo ni ó súnmọ́ àwùjọ arídìmú jùlọ? ,"['Àkọ́kọ́', 'Ẹ̀kejì ', 'Ẹ̀kẹ́ta ', 'Ẹ̀kẹrin ']",A,high_school_geography,"[TextBlock(text='A) Àkọ́kọ́', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Irú ìṣesí ọrọ̀ ajé wo ni ó súnmọ́ àwùjọ arídìmú jùlọ? \n A)Àkọ́kọ́ B)Ẹ̀kejì  C)Ẹ̀kẹ́ta  D)Ẹ̀kẹrin '}]}]",A,1
Ọ̀pọ̀lọpọ̀ àwọn òṣìṣẹ́ ní àwọn orílẹ̀-èdè adìdeélẹ̀ ni wọ́n ń gbà síṣẹ́ fún irú àwọn iṣẹ́ wo? ,"['Àkọ́kọ́', 'Ẹ̀kejì ', 'Ẹ̀kẹ́ta ', 'Ẹ̀kẹrin ']",A,high_school_geography,"[TextBlock(text='C) Ẹ̀kẹ́ta\n\nThe correct answer is C) Ẹ̀kẹ́ta (Tertiary sector). In developed countries, the majority of workers are employed in the tertiary (service) sector, which includes jobs in areas like healthcare, education, retail, banking, tourism, and other services. This is a characteristic of developed economies where the service sector has become the dominant employer as countries move away from primary (agriculture, mining) and secondary (manufacturing) sectors.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ̀pọ̀lọpọ̀ àwọn òṣìṣẹ́ ní àwọn orílẹ̀-èdè adìdeélẹ̀ ni wọ́n ń gbà síṣẹ́ fún irú àwọn iṣẹ́ wo? \n A)Àkọ́kọ́ B)Ẹ̀kejì  C)Ẹ̀kẹ́ta  D)Ẹ̀kẹrin '}]}]",C,0
Gbogbo àwọn wọ̀nyìí ni àwọn iṣẹ́ tí kìí ṣe ojúlówó ní ìlú ÀYÀFI ,"['àwọn panápaná ìlú.', 'àwọn òṣìṣẹ́ apèsè ìtọ́jú.', 'alágbáfọ̀.', 'àwọn òṣìṣẹ́ ilé iṣẹ́ ìránṣọ.']",D,high_school_geography,"[TextBlock(text='A) àwọn panápaná ìlú', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gbogbo àwọn wọ̀nyìí ni àwọn iṣẹ́ tí kìí ṣe ojúlówó ní ìlú ÀYÀFI \n A)àwọn panápaná ìlú. B)àwọn òṣìṣẹ́ apèsè ìtọ́jú. C)alágbáfọ̀. D)àwọn òṣìṣẹ́ ilé iṣẹ́ ìránṣọ.'}]}]",A,0
Àwọn ilé iṣẹ́ aṣàkóso ohun ìní máa ń pín iṣẹ́ wọn ,"['pípésè ohun èlò níbi tí iye owó ìpèsè ǹkan tí gara jùlọ. ', 'ṣíṣe ìṣirò owó àti iṣẹ́ ìwádìí níbi tí ọrọ̀ ajé wà.', 'tó dá lórí ànfàní àfiwé.', 'pẹ̀lú àwọn olú ilé iṣẹ́ tó wà ní LDC.']",C,high_school_geography,"[TextBlock(text='A) pípésè ohun èlò níbi tí iye owó ìpèsè ǹkan tí gara jùlọ.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwọn ilé iṣẹ́ aṣàkóso ohun ìní máa ń pín iṣẹ́ wọn \n A)pípésè ohun èlò níbi tí iye owó ìpèsè ǹkan tí gara jùlọ.  B)ṣíṣe ìṣirò owó àti iṣẹ́ ìwádìí níbi tí ọrọ̀ ajé wà. C)tó dá lórí ànfàní àfiwé. D)pẹ̀lú àwọn olú ilé iṣẹ́ tó wà ní LDC.'}]}]",A,0
Èwo nínú àwọn wọ̀nyìí ní ó ní àjọṣepọ̀ tó KÉRÉ jùlọ pẹ̀lú ìdàgbàsókè ojúṣàn omi? ,"['Bíbo àwọn ohun èlò tó tú dáadáa ', 'ìjẹgàbá àwọn ìdàgẹ̀ẹ̀rẹ̀ tó lẹ', 'Ọ̀gbàrá gbogbo ìgbà ', 'ìpínyà tó jinú àti ọ̀gbàrá ']",D,high_school_geography,"[TextBlock(text='A) Bíbo àwọn ohun èlò tó tú dáadáa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn wọ̀nyìí ní ó ní àjọṣepọ̀ tó KÉRÉ jùlọ pẹ̀lú ìdàgbàsókè ojúṣàn omi? \n A)Bíbo àwọn ohun èlò tó tú dáadáa  B)ìjẹgàbá àwọn ìdàgẹ̀ẹ̀rẹ̀ tó lẹ C)Ọ̀gbàrá gbogbo ìgbà  D)ìpínyà tó jinú àti ọ̀gbàrá '}]}]",A,0
Èwo nínú àwọn wọ̀nyìí ni aláì nílò ìrànlọ́wọ́ tó KÉRÉ jùlọ nínú ohun èlò àdáyébá tó nílò fún ilé iṣẹ́ ìgbàlódé? ,"['United States', 'Japan', 'France', 'United Kingdom']",B,high_school_geography,"[TextBlock(text='A) United States\n\nThe United States has the least reliance on foreign aid among modern industrialized nations due to its large economy, abundant natural resources, advanced technology, and well-developed infrastructure.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn wọ̀nyìí ni aláì nílò ìrànlọ́wọ́ tó KÉRÉ jùlọ nínú ohun èlò àdáyébá tó nílò fún ilé iṣẹ́ ìgbàlódé? \n A)United States B)Japan C)France D)United Kingdom'}]}]",A,0
Ọ̀kan lára ipa ìlanilọ́yẹ̀ ìlà oòrùn-ìwọ̀ oòrùn ètò orí òkè Alpine àti ilẹ̀ àríwá ìwọ̀ oòrun àti àárín gbùngbùn Yúrópù ni wí pé ó ,"['gbèdéke ojú ọjọ́ orí omi ilẹ̀ Yúrópù sí àwọn agbègbè etí omi', 'pèsè ẹnu ọ̀nà fún ìbánisọ̀rọ̀ láàrín ìwọ̀ oòrùn àtí àríwá Yúrópù ', 'ó ń pèsè ànfàní fún àwọn ìṣẹ̀lẹ ojú ọjọ́ tó dàbí omi láti sàn lọ sí ìlà oòrùn Germany àti Poland', 'tó ń dénà ìrìnkèrindò ònkà ènìyàn dáadáa láàrín àwọn apá ẹkùn Mediterranean']",C,high_school_geography,"[TextBlock(text='B) pèsè ẹnu ọ̀nà fún ìbánisọ̀rọ̀ láàrín ìwọ̀ oòrùn àtí àríwá Yúrópù', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ̀kan lára ipa ìlanilọ́yẹ̀ ìlà oòrùn-ìwọ̀ oòrùn ètò orí òkè Alpine àti ilẹ̀ àríwá ìwọ̀ oòrun àti àárín gbùngbùn Yúrópù ni wí pé ó \n A)gbèdéke ojú ọjọ́ orí omi ilẹ̀ Yúrópù sí àwọn agbègbè etí omi B)pèsè ẹnu ọ̀nà fún ìbánisọ̀rọ̀ láàrín ìwọ̀ oòrùn àtí àríwá Yúrópù  C)ó ń pèsè ànfàní fún àwọn ìṣẹ̀lẹ ojú ọjọ́ tó dàbí omi láti sàn lọ sí ìlà oòrùn Germany àti Poland D)tó ń dénà ìrìnkèrindò ònkà ènìyàn dáadáa láàrín àwọn apá ẹkùn Mediterranean'}]}]",B,0
Tẹ́ḿpìlì Hindu tó tóbi jùlọ tí wọ́n kọ́ ni ó wà ní ,"['Calcutta.', 'Bombay.', 'Cambodia.', 'Bali.']",C,high_school_geography,"[TextBlock(text='C) Cambodia', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tẹ́ḿpìlì Hindu tó tóbi jùlọ tí wọ́n kọ́ ni ó wà ní \n A)Calcutta. B)Bombay. C)Cambodia. D)Bali.'}]}]",C,1
Ọ̀rọ̀ wo ló ṣàpèjúwe àwọn agbára tó ń mú ìṣọ̀kan àti agbára bá orílẹ̀-èdè? ,"['Ìtànkálẹ̀ ', 'Kíkúrò ní àárín gbùngbùn ', 'Ọ̀nfà àárín gbùngbùn ', 'ìyanràn ìran']",C,high_school_geography,"[TextBlock(text='C) Ọ̀nfà àárín gbùngbùn', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ̀rọ̀ wo ló ṣàpèjúwe àwọn agbára tó ń mú ìṣọ̀kan àti agbára bá orílẹ̀-èdè? \n A)Ìtànkálẹ̀  B)Kíkúrò ní àárín gbùngbùn  C)Ọ̀nfà àárín gbùngbùn  D)ìyanràn ìran'}]}]",C,1
Èwo nínú àwọn gbólóhùn wònyìí ló ṣàpèjúwe ṣíṣe àmúlò S-curve dáadáa? ,"['Àwòrán ìlà ìṣíkiri Bantu ', 'Àwòrán ìlà ìdàgbàsókè ònkà ènìyàn ẹlẹ́ran ara láti ìgbà tí wọ́n ti kọ́kọ́ yọjú sórí ilẹ̀ ', 'Àwòrán ìlà tó ń ṣàfihàn àwọn ìlú tí wọ́n ní àjọṣepọ̀ pẹ̀lú ara wọn lórí iye ònkà ènìyàn wọn ', 'Àwòṣe kan tó ń ṣàfihàn àdínkù nínú ìdàgbàsókè ònkà ènìyàn fún ọ̀pọ̀lọpọ̀ orílẹ̀-èdè lẹ́yìn tí wọ́n dá ilé iṣẹ́ sílẹ̀']",D,high_school_geography,"[TextBlock(text='B) Àwòrán ìlà ìdàgbàsókè ònkà ènìyàn ẹlẹ́ran ara láti ìgbà tí wọ́n ti kọ́kọ́ yọjú sórí ilẹ̀', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn gbólóhùn wònyìí ló ṣàpèjúwe ṣíṣe àmúlò S-curve dáadáa? \n A)Àwòrán ìlà ìṣíkiri Bantu  B)Àwòrán ìlà ìdàgbàsókè ònkà ènìyàn ẹlẹ́ran ara láti ìgbà tí wọ́n ti kọ́kọ́ yọjú sórí ilẹ̀  C)Àwòrán ìlà tó ń ṣàfihàn àwọn ìlú tí wọ́n ní àjọṣepọ̀ pẹ̀lú ara wọn lórí iye ònkà ènìyàn wọn  D)Àwòṣe kan tó ń ṣàfihàn àdínkù nínú ìdàgbàsókè ònkà ènìyàn fún ọ̀pọ̀lọpọ̀ orílẹ̀-èdè lẹ́yìn tí wọ́n dá ilé iṣẹ́ sílẹ̀'}]}]",B,0
Èwo nínú àwọn nǹkan wọ̀nyìí ni KÌÍ ṣe ìpèníjà sí ìpínlẹ̀ náà? ,"['Ilé iṣẹ́ aṣàkóso ohun ìní ', 'EU', 'Àjọ tó ń rí sí Káràkátà Lágbàyé ', 'Ojú òpó ìrìnkèrindò ọkọ̀ tó dára ']",D,high_school_geography,"[TextBlock(text='B) EU', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn nǹkan wọ̀nyìí ni KÌÍ ṣe ìpèníjà sí ìpínlẹ̀ náà? \n A)Ilé iṣẹ́ aṣàkóso ohun ìní  B)EU C)Àjọ tó ń rí sí Káràkátà Lágbàyé  D)Ojú òpó ìrìnkèrindò ọkọ̀ tó dára '}]}]",B,0
"Àwọn ikọ̀ orílẹ̀-èdè, àsìá, orin ògo orílẹ̀-èdè, àti ìsinmi orílẹ̀-ède lápapọ̀ ń ṣe àtìlẹ́yìn ","['ìfẹ́ orílẹ̀-èdè.', 'ṣíṣe ẹgbẹ́.', 'rògbòdìyàn òṣèlú.', 'àwọn àríyànjiyàn tó ń ṣẹlẹ̀.']",A,high_school_geography,"[TextBlock(text=""A) ìfẹ́ orílẹ̀-èdè\n\nThe correct answer is A) ìfẹ́ orílẹ̀-èdè (patriotism/love of country).\n\nNational symbols like flags, anthems, and holidays collectively support and promote patriotism. These elements help create a sense of national identity and unity, fostering love and loyalty for one's country among its citizens."", type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Àwọn ikọ̀ orílẹ̀-èdè, àsìá, orin ògo orílẹ̀-èdè, àti ìsinmi orílẹ̀-ède lápapọ̀ ń ṣe àtìlẹ́yìn \n A)ìfẹ́ orílẹ̀-èdè. B)ṣíṣe ẹgbẹ́. C)rògbòdìyàn òṣèlú. D)àwọn àríyànjiyàn tó ń ṣẹlẹ̀.'}]}]",,0
"Ìlànà tó ṣe wí pé àwọn aṣíkiri máa ń kọ́ nípa ìgbàgbọ́, èdè, àti ìṣesí orílẹ̀-èdè wọn ni à ń pè ní ","['gbígba ìrísí.', 'pàṣípáárọ̀ àṣà.', 'ìbádọ́gba. ', 'ìdàpọ̀.']",B,high_school_geography,"[TextBlock(text='A) gbígba ìrísí', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ìlànà tó ṣe wí pé àwọn aṣíkiri máa ń kọ́ nípa ìgbàgbọ́, èdè, àti ìṣesí orílẹ̀-èdè wọn ni à ń pè ní \n A)gbígba ìrísí. B)pàṣípáárọ̀ àṣà. C)ìbádọ́gba.  D)ìdàpọ̀.'}]}]",A,0
"Lórí èwo nínú àwọn wọ̀nyìí ni ènìyàn ti lè sọ irú ìjìnà tó péye, ìlànà, òdiwọ̀n tòótọ́, àti ìrísí tòótọ́? ","['Agbàwòrán Mercator ', 'Àgbáyé ', 'Agbàwòrán oní kóónù', 'agbàwòrán àárín gbùngbùn ']",B,high_school_geography,"[TextBlock(text='A) Agbàwòrán Mercator\n\nThe Mercator projection (Agbàwòrán Mercator) is the correct answer because it is known for preserving accurate angles, distances, and shapes, particularly for navigation purposes. While it does have some distortions, especially near the poles, it maintains true direction and is most accurate for measuring distances and directions, especially around the equatorial regions.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lórí èwo nínú àwọn wọ̀nyìí ni ènìyàn ti lè sọ irú ìjìnà tó péye, ìlànà, òdiwọ̀n tòótọ́, àti ìrísí tòótọ́? \n A)Agbàwòrán Mercator  B)Àgbáyé  C)Agbàwòrán oní kóónù D)agbàwòrán àárín gbùngbùn '}]}]",A,0
Èwo nínú àwọn wọ̀nyìí ni a lè rí gẹ́gẹ́ bíi ìṣesí ààyè àárín gbùngbùn onípele-gíga?,"['Ilé ìtàjà nǹkan Winn-Dixie', 'Oníṣòwò Mercedes-Benz ', 'Ilé ìtàjà bàtà ', 'Oníṣègùn òyìnbó ẹbí ']",B,high_school_geography,"[TextBlock(text='A) Ilé ìtàjà nǹkan Winn-Dixie', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn wọ̀nyìí ni a lè rí gẹ́gẹ́ bíi ìṣesí ààyè àárín gbùngbùn onípele-gíga?\n A)Ilé ìtàjà nǹkan Winn-Dixie B)Oníṣòwò Mercedes-Benz  C)Ilé ìtàjà bàtà  D)Oníṣègùn òyìnbó ẹbí '}]}]",A,0
Onímọ̀ nípa ẹ̀kọ́ ilé ayé wo ló rí àwùjọ ìlú US ti 1920 gẹ́gẹ́ àtòjọ ìyíká olórùka tó ń tàn wá síta láti àárín gbùngbùn? ,"['Rostow', 'Ravenstein', 'Von Thünen', 'Burgess']",D,high_school_geography,"[TextBlock(text='D) Burgess', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Onímọ̀ nípa ẹ̀kọ́ ilé ayé wo ló rí àwùjọ ìlú US ti 1920 gẹ́gẹ́ àtòjọ ìyíká olórùka tó ń tàn wá síta láti àárín gbùngbùn? \n A)Rostow B)Ravenstein C)Von Thünen D)Burgess'}]}]",D,1
"Láti dé ilé ẹ̀kọ́ ní àárọ̀, GBOGBO wa máa ń lo èyí gẹ́gẹ́ bí olùdarí wa:","['Ìwé Àwòrán Ojú Ọ̀nà Rand-McNally.', 'ilẹ̀ àgbáyé.', 'máàpù ojú ọ̀nà.', 'máàpù inú ọpọlọ.']",D,high_school_geography,"[TextBlock(text='D) máàpù inú ọpọlọ', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Láti dé ilé ẹ̀kọ́ ní àárọ̀, GBOGBO wa máa ń lo èyí gẹ́gẹ́ bí olùdarí wa:\n A)Ìwé Àwòrán Ojú Ọ̀nà Rand-McNally. B)ilẹ̀ àgbáyé. C)máàpù ojú ọ̀nà. D)máàpù inú ọpọlọ.'}]}]",D,1
"Nínú àwọn wọ̀nyìí, máàpù tó ń lo ìwọ̀n máàpù tó kéré jùlọ máa jẹ́ máàpù ti ","['ilé ayé.', 'Atlanta, Georgia.', 'Main Street, Small Town, Ohio.', 'Pennsylvania.']",A,high_school_geography,"[TextBlock(text='A) ilé ayé', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nínú àwọn wọ̀nyìí, máàpù tó ń lo ìwọ̀n máàpù tó kéré jùlọ máa jẹ́ máàpù ti \n A)ilé ayé. B)Atlanta C)Georgia. D)Main Street'}]}]",A,1
Ààlà ìṣíwájú tí wọ́n ṣe ṣíwájú ìmọ nípa ilé ayé alákíyèsí àtí yiyá máàpù tó wáyé ni a mọ̀ sí ,"['ààlà ìṣíwájú.', 'ààlà jiomẹ́tíríkì.', 'ààlà tí ò sí mọ́.', 'ààlà àṣetúnṣe. ']",A,high_school_geography,"[TextBlock(text='A) ààlà ìṣíwájú', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ààlà ìṣíwájú tí wọ́n ṣe ṣíwájú ìmọ nípa ilé ayé alákíyèsí àtí yiyá máàpù tó wáyé ni a mọ̀ sí \n A)ààlà ìṣíwájú. B)ààlà jiomẹ́tíríkì. C)ààlà tí ò sí mọ́. D)ààlà àṣetúnṣe. '}]}]",A,1
Èwo nínú àwọn iṣẹ́ wọ̀nyìí ló wà nínú àwọn ẹ̀ka ìgbanisíṣẹ́ tí kìí ṣe ojúlówó? ,"['Onímọ̀ ẹ̀rọ ohun èlò àìrídìmú ', 'òṣìṣẹ́ ilà-títò àwọn ọkọ̀ akẹ́rù F-10', 'òṣìṣẹ́ ebu ìfọpo ', 'òṣìṣẹ́ ààyè ìgbọ́kọ̀sí']",D,high_school_geography,"[TextBlock(text='A) Onímọ̀ ẹ̀rọ ohun èlò àìrídìmú', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn iṣẹ́ wọ̀nyìí ló wà nínú àwọn ẹ̀ka ìgbanisíṣẹ́ tí kìí ṣe ojúlówó? \n A)Onímọ̀ ẹ̀rọ ohun èlò àìrídìmú  B)òṣìṣẹ́ ilà-títò àwọn ọkọ̀ akẹ́rù F-10 C)òṣìṣẹ́ ebu ìfọpo  D)òṣìṣẹ́ ààyè ìgbọ́kọ̀sí'}]}]",A,0
Èwo nínú àwọn ẹkùn wọ̀nyìí ni wọ́n ti rọ́pò iṣẹ́ àgbẹ̀ tí kò sí fún káràkátà pẹ̀lú ìdàgbàsókè ìṣòwò oníwọ̀n-ńlá? ,"['Swiss Alps', 'Amazon Basin', 'North Africa', 'Alaskan tundra']",B,high_school_geography,"[TextBlock(text='A) Swiss Alps', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Èwo nínú àwọn ẹkùn wọ̀nyìí ni wọ́n ti rọ́pò iṣẹ́ àgbẹ̀ tí kò sí fún káràkátà pẹ̀lú ìdàgbàsókè ìṣòwò oníwọ̀n-ńlá? \n A)Swiss Alps B)Amazon Basin C)North Africa D)Alaskan tundra'}]}]",A,0
