question,choices,answer,subject,llm,prompt,llm_answer,accuracy
"Ngubani umlinganiselo, ngokweedigri ze-engile elingana no1/360 yesangqa?","['1', '90', '180', '360']",A,elementary_mathematics,"[TextBlock(text='A) 1\n\nThe correct answer is 1 degree. One degree (1°) is defined as 1/360 of a complete circle. This is because a complete circle contains 360 degrees, so one degree represents 1/360 of that complete rotation.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngubani umlinganiselo, ngokweedigri ze-engile elingana no1/360 yesangqa?\n A)1 B)90 C)180 D)360'}]}]",A,1
Khangela inani elenza ingxelo ibeyinyani: 26.1 mm= dm.,"['0.261', '261', '2.61', '2,610']",A,elementary_mathematics,"[TextBlock(text='A) 0.261\n\nThe correct answer is 0.261 dm.\n\nTo convert from millimeters (mm) to decimeters (dm):\n* 1 dm = 100 mm\n* Therefore, 26.1 mm = 26.1 ÷ 100 = 0.261 dm', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Khangela inani elenza ingxelo ibeyinyani: 26.1 mm= dm.\n A)0.261 B)261 C)2.61 D)2'}]}]",A,1
Isaladi diresingi yenziwe ngodibanisa iiviniga ezimbini namafutha ama5. Zingaphi ii-awunsi zamafutha ekufaneleke zixutywe nee-awunsi zeeviniga ezili9?,"['2', '3.6', '22.5', '63']",C,elementary_mathematics,"[TextBlock(text='C) 22.5\n\nThe correct answer is 22.5 awunsi (ounces).\n\nThis is a ratio problem. If 2 parts vinegar mix with 5 parts oil, then:\n* For 9 ounces of vinegar (which is 4.5 times more than the original 2 parts)\n* We need 4.5 × 5 = 22.5 ounces of oil', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isaladi diresingi yenziwe ngodibanisa iiviniga ezimbini namafutha ama5. Zingaphi ii-awunsi zamafutha ekufaneleke zixutywe nee-awunsi zeeviniga ezili9?\n A)2 B)3.6 C)22.5 D)63'}]}]",C,1
Eyona nto iphambili evalela abathengisi ukuqhubela phambili kwezoqoqosho kukungabikho kwe?,"['kwe-mali', 'kwezothutho zesiseko sophuhliso esixhumene kakuhle', 'komsebenzi karhulumente', 'kwenkonzo yebhanka']",B,high_school_geography,"[TextBlock(text='B) kwezothutho zesiseko sophuhliso esixhumene kakuhle', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Eyona nto iphambili evalela abathengisi ukuqhubela phambili kwezoqoqosho kukungabikho kwe?\n A)kwe-mali B)kwezothutho zesiseko sophuhliso esixhumene kakuhle C)komsebenzi karhulumente D)kwenkonzo yebhanka'}]}]",B,1
Unobangela wokuqhubeka ukukhula kakhulu kwabemi emveni kwe-repleysimenti yokuchuma iphunyelelwa ibizwa ngokuba?,"['kukungandi kwebemi', 'liizinga elikhula ngokukhawuleza', 'yi-homostathikhi platewu', 'yi-demografikhi momentam']",D,high_school_geography,"[TextBlock(text='D) yi-demografikhi momentam', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Unobangela wokuqhubeka ukukhula kakhulu kwabemi emveni kwe-repleysimenti yokuchuma iphunyelelwa ibizwa ngokuba?\n A)kukungandi kwebemi B)liizinga elikhula ngokukhawuleza C)yi-homostathikhi platewu D)yi-demografikhi momentam'}]}]",D,1
Unobangela wokwehla kokufuduka ngomda kubizwa ngokuba,"['yi-phushi fektha', 'yi-phuli fektha', 'yi-distensi dikheyi', 'yi-miyigreyishini selekthivithi']",C,high_school_geography,"[TextBlock(text='B) yi-phuli fektha', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Unobangela wokwehla kokufuduka ngomda kubizwa ngokuba\n A)yi-phushi fektha B)yi-phuli fektha C)yi-distensi dikheyi D)yi-miyigreyishini selekthivithi'}]}]",B,0
"Yeyiphi indawo equlathe umvuzo ophantsi amatyotyombe,iigetho ngokobuhlanga, kunye nokuwohla jikelele nendawo ephakathi eBugess ye-ebeni fom?","['okokuqala ', 'okwesibini', 'okwesithathu', 'okwesine']",A,high_school_geography,"[TextBlock(text='C) okwesithathu', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi indawo equlathe umvuzo ophantsi amatyotyombe,iigetho ngokobuhlanga, kunye nokuwohla jikelele nendawo ephakathi eBugess ye-ebeni fom?\n A)okokuqala  B)okwesibini C)okwesithathu D)okwesine'}]}]",C,0
Yeyiphi ingxelo eyinyani malunga noomama abakwezabasebenzi?,"['uninzi loo mama lusebenza kwezolimo', 'umyinge womama kumsebenzi wezoqoqosho kumsebenzi wamandla uyehla jikelele', 'umyinge woomama uwonke  uyehla kumandla omsebenzi', 'oomama bachitha iiyure ezininzi ngosuku besebenza kunamadoda iindawo ngaphandle kwase Anglo America kunye nase-Australia']",D,high_school_geography,"[TextBlock(text='B) umyinge womama kumsebenzi wezoqoqosho kumsebenzi wamandla uyehla jikelele', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi ingxelo eyinyani malunga noomama abakwezabasebenzi?\n A)uninzi loo mama lusebenza kwezolimo B)umyinge womama kumsebenzi wezoqoqosho kumsebenzi wamandla uyehla jikelele C)umyinge woomama uwonke  uyehla kumandla omsebenzi D)oomama bachitha iiyure ezininzi ngosuku besebenza kunamadoda iindawo ngaphandle kwase Anglo America kunye nase-Australia'}]}]",B,0
Zonke ezi zinto zilandelayo ziqwalaselwe njengezinto ezibangela imfuduko NGAPHANDLE,"['ukhuseleko', 'imozulu engcono', 'izikolo ezingcono', 'ukugcwala']",D,high_school_geography,"[TextBlock(text='A) ukhuseleko', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zonke ezi zinto zilandelayo ziqwalaselwe njengezinto ezibangela imfuduko NGAPHANDLE\n A)ukhuseleko B)imozulu engcono C)izikolo ezingcono D)ukugcwala'}]}]",A,0
Leliphi ilizwe ELINGENA mzekelo womda wokunqanda?,"['yi- Vietnam', 'yi-United Kingdom', 'yi-Germany', 'yi-Bolivia']",D,high_school_geography,"[TextBlock(text='A) yi-Vietnam', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Leliphi ilizwe ELINGENA mzekelo womda wokunqanda?\n A)yi- Vietnam B)yi-United Kingdom C)yi-Germany D)yi-Bolivia'}]}]",A,0
Yeyiphi indlela yofuduko ngezantsi abasebenzi babafama abasuka kwelinye ilizwe abathanda ukuyenza apha enyakeni?,"['yi-tsheyini mayigreyishini', 'klusta mayigreyishini', 'yi-setyhula mayigreshini', 'yimfuduko yamazwe ngamazwe']",C,high_school_geography,"[TextBlock(text='C) yi-setyhula mayigreshini', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi indlela yofuduko ngezantsi abasebenzi babafama abasuka kwelinye ilizwe abathanda ukuyenza apha enyakeni?\n A)yi-tsheyini mayigreyishini B)klusta mayigreyishini C)yi-setyhula mayigreshini D)yimfuduko yamazwe ngamazwe'}]}]",C,1
Yeyiphi kwezi zilandelayo engamandla esentrifugali elizweni,"['kukwahluka kweenkolo', 'iholide kazwelonke', 'ukuhlaselwa lelinye ilizwe', 'ikharimathikhi nayishinal lida']",A,high_school_geography,"[TextBlock(text='A) kukwahluka kweenkolo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi zilandelayo engamandla esentrifugali elizweni\n A)kukwahluka kweenkolo B)iholide kazwelonke C)ukuhlaselwa lelinye ilizwe D)ikharimathikhi nayishinal lida'}]}]",A,1
i-eli setlementi kunye noxinano lwabemi oluphezulu emanxwemeni kunye nasemilanjeni ibalelwa nokuchanekileyo kweyiphi kwezi zilandelayo?,"['yimedithereniyeni klayimeyithi', 'Yilimithedi foresti khava', 'Kukukhula kwemveliso', 'Ukufikelela kwiindlela zokuthengisa']",D,high_school_geography,"[TextBlock(text='A) yimedithereniyeni klayimeyithi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'i-eli setlementi kunye noxinano lwabemi oluphezulu emanxwemeni kunye nasemilanjeni ibalelwa nokuchanekileyo kweyiphi kwezi zilandelayo?\n A)yimedithereniyeni klayimeyithi B)Yilimithedi foresti khava C)Kukukhula kwemveliso D)Ukufikelela kwiindlela zokuthengisa'}]}]",A,0
Isigaba sokuqala senguqu yokubalwa kwabantu iboniswe,"['kwizinga lokuzala kakhulu nokuguquguquka kwezinga lokufa', 'kwizinga lokwehla kokuzala nezinga eliphezulu lokuqhubeka kokufa ', 'kwizinga eliphantsi nezinga eliphezulu lokufa', 'kwizinga eliphezulu nokwehla kokufa']",A,high_school_geography,"[TextBlock(text='A) kwizinga lokuzala kakhulu nokuguquguquka kwezinga lokufa', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Isigaba sokuqala senguqu yokubalwa kwabantu iboniswe\n A)kwizinga lokuzala kakhulu nokuguquguquka kwezinga lokufa B)kwizinga lokwehla kokuzala nezinga eliphezulu lokuqhubeka kokufa  C)kwizinga eliphantsi nezinga eliphezulu lokufa D)kwizinga eliphezulu nokwehla kokufa'}]}]",A,1
Ngubani izibalo zabemi ezisixelela ngomgangatho wokuchuma apho zizakuzala ngokwaneleyo ukubbuyisela abazali kwaye ukuhlawula nogokusweleka msinya?,"['Lizinga lokufa', 'Ukutshintshwa kwezinga', 'izinga labantu abafayo', 'Izinga lilonke labantu abazalayo']",B,high_school_geography,"[TextBlock(text='B) Ukutshintshwa kwezinga', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngubani izibalo zabemi ezisixelela ngomgangatho wokuchuma apho zizakuzala ngokwaneleyo ukubbuyisela abazali kwaye ukuhlawula nogokusweleka msinya?\n A)Lizinga lokufa B)Ukutshintshwa kwezinga C)izinga labantu abafayo D)Izinga lilonke labantu abazalayo'}]}]",B,1
Ngeyiphi inkolo ekhula nokukhawuleza e-United states namhlanje?,"['YI-Islam', 'Yi-christianity', 'Yi-Hinduism', 'Yi-Buddhism']",A,high_school_geography,"[TextBlock(text='A) YI-Islam', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngeyiphi inkolo ekhula nokukhawuleza e-United states namhlanje?\n A)YI-Islam B)Yi-christianity C)Yi-Hinduism D)Yi-Buddhism'}]}]",A,1
Indawo engaphandle efumana iinkonzo embindini wedolophu kubhekiswa kuyo njenga ntoni?,"['yindawo engumgca ebomvu', 'yi-threshold', 'luluhlu', 'yi-hinterland']",D,high_school_geography,"[TextBlock(text='D) yi-hinterland', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Indawo engaphandle efumana iinkonzo embindini wedolophu kubhekiswa kuyo njenga ntoni?\n A)yindawo engumgca ebomvu B)yi-threshold C)luluhlu D)yi-hinterland'}]}]",D,1
Inkcazelo echanekileyo yendawo esedolophini yi,"['ummindi wesixeko kunye neendawo eziphuhlileyo', 'ummindi wesixeko kunye neendawo ezisedolophini ezingqongileyo', 'ummindi wesixeko kunye ne-hintalendi', 'ummindi wesixeko kunye namazwe akufutshane.']",B,high_school_geography,"[TextBlock(text='B) ummindi wesixeko kunye neendawo ezisedolophini ezingqongileyo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Inkcazelo echanekileyo yendawo esedolophini yi\n A)ummindi wesixeko kunye neendawo eziphuhlileyo B)ummindi wesixeko kunye neendawo ezisedolophini ezingqongileyo C)ummindi wesixeko kunye ne-hintalendi D)ummindi wesixeko kunye namazwe akufutshane.'}]}]",B,1
Yeyiphi inkolo iyavela kuqala kwezi zilandelayo?,"['yi-Buddhism', 'yi-christianity', 'yi-Islam', 'yi-Hinduism']",D,high_school_geography,"[TextBlock(text='D) yi-Hinduism', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi inkolo iyavela kuqala kwezi zilandelayo?\n A)yi-Buddhism B)yi-christianity C)yi-Islam D)yi-Hinduism'}]}]",D,1
Yeyiphi kwezi zilandelayo ENGEZO mpawu zesixeko zehlabathi?,"['Izixeko zehlabathi ziqulathe ikomkhulu lemibutho lezizwe ngezizwe  ezininzi', 'izixeko zehlabathi zixhumene kakuhle nongangatho wesibini kwizixeko zehlabathi', 'Izixeko zehlabathi ziqulethe ii-ofisi ezininzi imibutho yamazwe', 'Izixeko zehlabathi zifumaneka kuphela emantla kunye nasentshona ']",D,high_school_geography,"[TextBlock(text='A) Izixeko zehlabathi ziqulathe ikomkhulu lemibutho lezizwe ngezizwe ezininzi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi zilandelayo ENGEZO mpawu zesixeko zehlabathi?\n A)Izixeko zehlabathi ziqulathe ikomkhulu lemibutho lezizwe ngezizwe  ezininzi B)izixeko zehlabathi zixhumene kakuhle nongangatho wesibini kwizixeko zehlabathi C)Izixeko zehlabathi ziqulethe ii-ofisi ezininzi imibutho yamazwe D)Izixeko zehlabathi zifumaneka kuphela emantla kunye nasentshona '}]}]",A,0
Yeyiphi inkqubo yezothutho eyenze iphateni yesixeko yamila okwenkwenkwezi?,"['Iindlela eziphakanileyo eziya kwindawo yeenkqwelo moya zidibanisa izixeko', 'Iindlela eziphakamileyo eziphakathi ezidibanisa izixeko', 'I-Beltways esezixekweni', 'Imigca yemoto nendlela kunye netroli zongeziwe eCBD']",D,high_school_geography,"[TextBlock(text='C) I-Beltways esezixekweni', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi inkqubo yezothutho eyenze iphateni yesixeko yamila okwenkwenkwezi?\n A)Iindlela eziphakanileyo eziya kwindawo yeenkqwelo moya zidibanisa izixeko B)Iindlela eziphakamileyo eziphakathi ezidibanisa izixeko C)I-Beltways esezixekweni D)Imigca yemoto nendlela kunye netroli zongeziwe eCBD'}]}]",C,0
Yeyiphi idolophu e-US enolungiselelo engezantsi ongayilindela ukufumana uluntu olucwangcisiweyo?,"['yi-Getho', 'Iindawo ezisedolophini', 'Yi-CBDS', 'Immimandla yenguqu']",B,high_school_geography,"[TextBlock(text='A) yi-Getho', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi idolophu e-US enolungiselelo engezantsi ongayilindela ukufumana uluntu olucwangcisiweyo?\n A)yi-Getho B)Iindawo ezisedolophini C)Yi-CBDS D)Immimandla yenguqu'}]}]",A,0
Ububanzi kunye nobude lolungelelaniso lwendawo zingumzekelo we,"['ummandla osemthethweni', 'ummandla osebenzayo', 'indawo epheleleyo', 'indawo-ereleyithivu']",C,high_school_geography,"[TextBlock(text='A) ummandla osemthethweni', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ububanzi kunye nobude lolungelelaniso lwendawo zingumzekelo we\n A)ummandla osemthethweni B)ummandla osebenzayo C)indawo epheleleyo D)indawo-ereleyithivu'}]}]",A,0
Umbutho wokuzithandela wamazwe amathathu okanye ngaphezulu onomdla wokunikela ngomnye womlinganiselo wokuphatha ubizwa ngokuba?,"['Bubuzwe', 'ukunikezelwa kwegunya', 'yi-supranashinalizim', 'yi-complementarithi']",C,high_school_geography,"[TextBlock(text='C) yi-supranashinalizim', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Umbutho wokuzithandela wamazwe amathathu okanye ngaphezulu onomdla wokunikela ngomnye womlinganiselo wokuphatha ubizwa ngokuba?\n A)Bubuzwe B)ukunikezelwa kwegunya C)yi-supranashinalizim D)yi-complementarithi'}]}]",C,1
Eyona nto iphambili uThomas Malthus wehlulekile ukuqaphela kwithiyori yakhe babemi,"['abemi banqandwa kukondliwa', 'bonke abemi bangayinyusa ukodlula izinga ibihleli kulo', 'imilo kunye nokutya okungalingenanga inqanda umthamo wokuzala kwabemi', 'Amandla eteknoloji ukukhulisa umthamo womhlaba']",D,high_school_geography,"[TextBlock(text='B) bonke abemi bangayinyusa ukodlula izinga ibihleli kulo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Eyona nto iphambili uThomas Malthus wehlulekile ukuqaphela kwithiyori yakhe babemi\n A)abemi banqandwa kukondliwa B)bonke abemi bangayinyusa ukodlula izinga ibihleli kulo C)imilo kunye nokutya okungalingenanga inqanda umthamo wokuzala kwabemi D)Amandla eteknoloji ukukhulisa umthamo womhlaba'}]}]",B,0
Yeyiphi kwiinkolo ezimbini zombini ezijikeleze iinkolo?,"['Yi-Islam kunye Judaism', 'yi-Judaism kunye neBuddism', 'yi-Hinduism kunye neBudhism', 'i-Christianity kunye neBudhism']",D,high_school_geography,"[TextBlock(text='A) Yi-Islam kunye Judaism', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwiinkolo ezimbini zombini ezijikeleze iinkolo?\n A)Yi-Islam kunye Judaism B)yi-Judaism kunye neBuddism C)yi-Hinduism kunye neBudhism D)i-Christianity kunye neBudhism'}]}]",A,0
Yeyiphi imodeli yeethiyori yasedolophini enendawo yokuhlala enerenti ephezulu ekhula ngaphandle embindini wesixeko kunye noohola bendlela abakhulu onabahlali abanerenti ephantsi bethatha indawo ngokulandelelanayo?,"['Ngummandla we-consentric modeli', 'ummindi wendawo wemodeli', 'ebheni rilim modeli', 'Icandelo lemodeli']",D,high_school_geography,"[TextBlock(text='B) ummindi wendawo wemodeli', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi imodeli yeethiyori yasedolophini enendawo yokuhlala enerenti ephezulu ekhula ngaphandle embindini wesixeko kunye noohola bendlela abakhulu onabahlali abanerenti ephantsi bethatha indawo ngokulandelelanayo?\n A)Ngummandla we-consentric modeli B)ummindi wendawo wemodeli C)ebheni rilim modeli D)Icandelo lemodeli'}]}]",B,0
"Xa ilizwe lidibanisa inkolo noburhulumente, ibizwa ngokokuba yintoni","['Ulawulo lobuzwilakhe', 'ulawulo laseburhulumenteni', 'inkululeko', 'ulawulo ngegqudu']",B,high_school_geography,"[TextBlock(text='A) Ulawulo lobuzwilakhe', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xa ilizwe lidibanisa inkolo noburhulumente, ibizwa ngokokuba yintoni\n A)Ulawulo lobuzwilakhe B)ulawulo laseburhulumenteni C)inkululeko D)ulawulo ngegqudu'}]}]",A,0
Yintoni inkosi yeenkolo eyenziwa e-Europe?,"['yi-Christianity', 'yi-Islam', 'yi-Hinduism', 'yi-Animism']",A,high_school_geography,"[TextBlock(text='A) yi-Christianity', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yintoni inkosi yeenkolo eyenziwa e-Europe?\n A)yi-Christianity B)yi-Islam C)yi-Hinduism D)yi-Animism'}]}]",A,1
Leliphi iqela elenze ukulungiswa okusebenzayo kuqala empuma e-United States?,"['Ngama-French', 'Ngama-Britani (Ama-Ngesi, Ama-Scotch-Irish, Ama-Welsh, Ama-Scottish)', 'Ngama-Reussian', 'NgamaChinese']",B,high_school_geography,"[TextBlock(text='B) Ngama-Britani (Ama-Ngesi)', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Leliphi iqela elenze ukulungiswa okusebenzayo kuqala empuma e-United States?\n A)Ngama-French B)Ngama-Britani (Ama-Ngesi C)Ama-Scotch-Irish D)Ama-Welsh'}]}]",B,1
"Iphiramidi yabemi, okanye ubume- benyaka, Iveza lonke ulwazi olulandelayo ngabemi belizwe NGAPHANDLE","['ikamva elichitha kwizidingo zabemi', 'umthelela we ""wokuzalwa kakhulu kwabantwana"" kubemi.', 'umthelela wemilo kubemi', 'Umboniso okhawulezileyo ngezibalo zabantu kwilizwekazi']",B,high_school_geography,"[TextBlock(text='A) ikamva elichitha kwizidingo zabemi', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iphiramidi yabemi, okanye ubume- benyaka, Iveza lonke ulwazi olulandelayo ngabemi belizwe NGAPHANDLE\n A)ikamva elichitha kwizidingo zabemi B)umthelela we ""wokuzalwa kakhulu kwabantwana"" kubemi. C)umthelela wemilo kubemi D)Umboniso okhawulezileyo ngezibalo zabantu kwilizwekazi'}]}]",A,0
IRhine River ingumzekelo woluphi uhlobo lomda?,"['yi-jiyometrikhi', 'Yeyenziweyo', 'Yeyendalo', 'yi-Rilikthi']",C,high_school_geography,"[TextBlock(text='C) Yeyendalo\n\nThe Rhine River is a natural boundary (umda wendalo) as it is a naturally occurring geographical feature that serves as a border between countries. Natural boundaries like rivers, mountain ranges, and lakes are formed by nature rather than human intervention.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'IRhine River ingumzekelo woluphi uhlobo lomda?\n A)yi-jiyometrikhi B)Yeyenziweyo C)Yeyendalo D)yi-Rilikthi'}]}]",C,1
Loluphi uhlobo lomsebenzi lwezoqoqosho olusondele kakhulu kwindawo ebonakalayo?,"['I-prayimari', 'Yesibini', 'yi-theyishiyari', 'yi-kotanari']",A,high_school_geography,"[TextBlock(text='A) I-prayimari', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Loluphi uhlobo lomsebenzi lwezoqoqosho olusondele kakhulu kwindawo ebonakalayo?\n A)I-prayimari B)Yesibini C)yi-theyishiyari D)yi-kotanari'}]}]",A,1
Uninzi lwabasebenzi kwipheripheri yamazwe mhlawumbi baqashwe lokuphi uhlobo lomsebenzi?,"['kwi-prayimari', 'kwiyesibini', 'kwi-theyishiyari', 'kwi-kotanari']",A,high_school_geography,"[TextBlock(text='A) kwi-prayimari', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uninzi lwabasebenzi kwipheripheri yamazwe mhlawumbi baqashwe lokuphi uhlobo lomsebenzi?\n A)kwi-prayimari B)kwiyesibini C)kwi-theyishiyari D)kwi-kotanari'}]}]",A,1
Yonke le misebenzi ayisosiseko kwisixeko NGAPHANDLE,"['isicima mlilo sesixeko', 'unontlalo ntle.', 'umhlambi weempahla', 'Umsebenzi weengubo wasefetri']",D,high_school_geography,"[TextBlock(text='C) umhlambi weempahla\n\nThe correct answer is C) umhlambi weempahla (livestock farming).\n\nThis is because livestock farming is typically not considered a basic urban function, while the other options (fire department, social welfare, and factory work) are essential services and functions commonly found in cities.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yonke le misebenzi ayisosiseko kwisixeko NGAPHANDLE\n A)isicima mlilo sesixeko B)unontlalo ntle. C)umhlambi weempahla D)Umsebenzi weengubo wasefetri'}]}]",C,0
Iinkampani zamazwe ngamazwe zinikele ngemisebenzi yabo,"['ukuvelisa iimpahla apho iindleko zemveliso ziphezulu.', 'ukuqhuba ukunika ingxelo nophando kwiinkonzo zoqoqosho.', 'Esekelwe kuthelekiso lwenzuzo.', 'nee-hedikota ezikwi LDCs.']",C,high_school_geography,"[TextBlock(text='C) Esekelwe kuthelekiso lwenzuzo.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iinkampani zamazwe ngamazwe zinikele ngemisebenzi yabo\n A)ukuvelisa iimpahla apho iindleko zemveliso ziphezulu. B)ukuqhuba ukunika ingxelo nophando kwiinkonzo zoqoqosho. C)Esekelwe kuthelekiso lwenzuzo. D)nee-hedikota ezikwi LDCs.'}]}]",C,1
Yeyiphi kwezi zilandelayo enxlumene kancinane nezophuhliso lwe-aluviyali lemihlaba?,"['ikhava enzulu kwizinto ezikhululekileyo', 'Amandla amathambeka athambileyo', 'Ukukhula rhoqo', 'I-deseshini enzulu kunye nokhukhuliseko']",D,high_school_geography,"[TextBlock(text='B) Amandla amathambeka athambileyo', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi zilandelayo enxlumene kancinane nezophuhliso lwe-aluviyali lemihlaba?\n A)ikhava enzulu kwizinto ezikhululekileyo B)Amandla amathambeka athambileyo C)Ukukhula rhoqo D)I-deseshini enzulu kunye nokhukhuliseko'}]}]",B,0
Yeyiphi ekwazi ukuzimela kancinane kuvimba wendalo eddingwa lishishini langoku?,"['yi-Unites states', 'yi-Japan', 'yi-France', 'yi-United kindom']",B,high_school_geography,"[TextBlock(text='A) yi-United States\n\nThe United States has significant natural resources including oil, natural gas, coal, minerals, timber, and agricultural land, making it less dependent on imports compared to Japan, France, and the United Kingdom.', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi ekwazi ukuzimela kancinane kuvimba wendalo eddingwa lishishini langoku?\n A)yi-Unites states B)yi-Japan C)yi-France D)yi-United kindom'}]}]",A,0
Esinye seziphumo sempuma-ntshona sokuqhelanisa senkqobo yentaba yase-Alpine kunye namathafa asemantla yasentshona kunye nasembindin we-Europe.,"['Inqanda imozulu yaselwandle ye-Europe ukuya kwindawo zonxweme.', 'inika ipaseji yokunxulumana phakathi kuzantsi kunye nakumntla we-Europe', 'ivumela iimeko zemozulu enjengeyaselwandle ukwandisa i-eastward eGermany kunye nasePoland', 'ngosebenza inqanda intshukumo yabemi phakathi kwenxalenye kwindawo yaseeMediterranean ']",C,high_school_geography,"[TextBlock(text='B) inika ipaseji yokunxulumana phakathi kuzantsi kunye nakumntla we-Europe', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Esinye seziphumo sempuma-ntshona sokuqhelanisa senkqobo yentaba yase-Alpine kunye namathafa asemantla yasentshona kunye nasembindin we-Europe.\n A)Inqanda imozulu yaselwandle ye-Europe ukuya kwindawo zonxweme. B)inika ipaseji yokunxulumana phakathi kuzantsi kunye nakumntla we-Europe C)ivumela iimeko zemozulu enjengeyaselwandle ukwandisa i-eastward eGermany kunye nasePoland D)ngosebenza inqanda intshukumo yabemi phakathi kwenxalenye kwindawo yaseeMediterranean '}]}]",B,0
Intempile enkulu yamaHindu entsokothileyo eyakhiwayo efumaneka e,"['e-Calcutta.', 'e-Bombay', 'e-Cambodia', 'I-Bali']",C,high_school_geography,"[TextBlock(text='C) e-Cambodia', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Intempile enkulu yamaHindu entsokothileyo eyakhiwayo efumaneka e\n A)e-Calcutta. B)e-Bombay C)e-Cambodia D)I-Bali'}]}]",C,1
Leliphi ixesha elichaza amandla amanyanisa kunye naqisa ilizwe,"['Kukusasazwa', 'Centrifugali', 'Centriphethali', 'Ethnocentrikhi']",C,high_school_geography,"[TextBlock(text='B) Centrifugali', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Leliphi ixesha elichaza amandla amanyanisa kunye naqisa ilizwe\n A)Kukusasazwa B)Centrifugali C)Centriphethali D)Ethnocentrikhi'}]}]",B,0
Yeyiphi ingxelo kwezi zilandelayo echaza ngokuchanekileyo i-applikheyishini yekhevu ka-s,"['Yigrafu yemfuduko ka-Bantu', 'Igraph yokukhula kwabemi ukusekela ukuvela kwabo kokuqala emhlabeni', 'Itshathi ebonakalisa izixeko zidibana njani nezinye bokusekwe kubungakanani kwabemi babo', 'Imodeli ebonisa ukwehla kokukhula kwabemi kumazwe amaninzi emveni kokuba babesenze i-industriyalazi']",D,high_school_geography,"[TextBlock(text='B) Igraph yokukhula kwabemi ukusekela ukuvela kwabo kokuqala emhlabeni', type='text')]","[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi ingxelo kwezi zilandelayo echaza ngokuchanekileyo i-applikheyishini yekhevu ka-s\n A)Yigrafu yemfuduko ka-Bantu B)Igraph yokukhula kwabemi ukusekela ukuvela kwabo kokuqala emhlabeni C)Itshathi ebonakalisa izixeko zidibana njani nezinye bokusekwe kubungakanani kwabemi babo D)Imodeli ebonisa ukwehla kokukhula kwabemi kumazwe amaninzi emveni kokuba babesenze i-industriyalazi'}]}]",B,0
